paragraph_id,anchor_text,link_type
money-heist_paragraph_0000015,[8],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Madrid,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,University of Castilla–La Mancha,external
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,The Paris Plan,internal
money-heist_paragraph_0000002,Mónica Gaztambide,internal
money-heist_paragraph_0000002,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Tamayo,internal
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Tamayo,internal
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,[4],other
money-heist_paragraph_0000001,Mari Carmen,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Martínez,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Keith Silverstein,external
money-heist_paragraph_0000001,[5],other
money-heist_paragraph_0000001,[6],other
money-heist_paragraph_0000001,Episode 2 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000007,Alberto Vicuña,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Cincinnati,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Laura,internal
money-heist_paragraph_0000001,Pablo Ruiz,internal
money-heist_paragraph_0000001,Jacinto,internal
money-heist_paragraph_0000001,Mercedes Colmenar,internal
money-heist_paragraph_0000001,Alison Parker,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Amanda,internal
money-heist_paragraph_0000001,Mario Urbaneja,internal
money-heist_paragraph_0000001,Miguel Fernández Talanilla,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Enrique Arce,internal
money-heist_paragraph_0000001,Brian Beacock,external
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Peter Dobson,external
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Live Many Lives,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Enrique Arce,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Mónica Gaztambide,internal
money-heist_paragraph_0000002,son,internal
money-heist_paragraph_0000003,Pablo Ruiz,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000004,Moscow,internal
money-heist_paragraph_0000004,Raquel Murillo,internal
money-heist_paragraph_0000005,The Professor,internal
money-heist_paragraph_0000005,Laura,internal
money-heist_paragraph_0000005,undercover cop,internal
money-heist_paragraph_0000006,Raquel Murillo,internal
money-heist_paragraph_0000006,Mercedes Colmenar,internal
money-heist_paragraph_0000006,student,internal
money-heist_paragraph_0000006,Berlin,internal
money-heist_paragraph_0000006,Alison Parker,internal
money-heist_paragraph_0000007,Jacinto,internal
money-heist_paragraph_0000007,Pablo Ruiz,internal
money-heist_paragraph_0000007,Oslo,internal
money-heist_paragraph_0000008,Denver,internal
money-heist_paragraph_0000009,Denver,internal
money-heist_paragraph_0000009,Mercedes Colmenar,internal
money-heist_paragraph_0000010,Robbers of the Royal Mint of Spain,internal
money-heist_paragraph_0000010,Helsinki,internal
money-heist_paragraph_0000010,Oslo,internal
money-heist_paragraph_0000011,Berlin,internal
money-heist_paragraph_0000011,Nairobi,internal
money-heist_paragraph_0000011,Mercedes,internal
money-heist_paragraph_0000011,Ariadna,internal
money-heist_paragraph_0000012,Royal Mint of Spain,internal
money-heist_paragraph_0000012,Mercedes Colmenar,internal
money-heist_paragraph_0000012,Alison Parker,internal
money-heist_paragraph_0000012,Mónica Gaztambide,internal
money-heist_paragraph_0000013,Nairobi,internal
money-heist_paragraph_0000013,Francisco Torres,internal
money-heist_paragraph_0000013,Denver,internal
money-heist_paragraph_0000014,Rio,internal
money-heist_paragraph_0000015,Helsinki,internal
money-heist_paragraph_0000016,Helsinki,internal
money-heist_paragraph_0000016,Alison Parker,internal
money-heist_paragraph_0000017,Pablo Ruiz,internal
money-heist_paragraph_0000017,Tokyo,internal
money-heist_paragraph_0000017,Rio,internal
money-heist_paragraph_0000018,Royal Mint of Spain,internal
money-heist_paragraph_0000019,Bank of Spain,internal
money-heist_paragraph_0000019,Amanda,internal
money-heist_paragraph_0000019,Manila,internal
money-heist_paragraph_0000024,Cincinnati,internal
money-heist_paragraph_0000025,Bank of Spain Heist,internal
money-heist_paragraph_0000025,Bank of Spain,internal
money-heist_paragraph_0000026,Bank of Spain Heist,internal
money-heist_paragraph_0000026,[4],other
money-heist_paragraph_0000027,[5],other
money-heist_paragraph_0000029,Moscow,internal
money-heist_paragraph_0000029,[6],other
money-heist_paragraph_0000030,Oslo,internal
money-heist_paragraph_0000030,Royal Mint of Spain,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Jacinto,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Darko Dragić,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Jacinto,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Roberto García,internal
money-heist_paragraph_0000001,Joe Ochman,external
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 1 (Part 2),internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Roberto García,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Helsinki,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000004,hostage,internal
money-heist_paragraph_0000005,die,internal
money-heist_paragraph_0000007,Tokyo,internal
money-heist_paragraph_0000007,the Professor,internal
money-heist_paragraph_0000008,Moscow,internal
money-heist_paragraph_0000009,the Professor,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Part 1,internal
money-heist_paragraph_0000001,Part 3,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000003,Mónica Gaztambide,internal
money-heist_paragraph_0000003,Raquel Murillo,internal
money-heist_paragraph_0000003,The Professor,internal
money-heist_paragraph_0000004,cost of the lives,internal
money-heist_paragraph_0000004,Oslo,internal
money-heist_paragraph_0000004,Moscow,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Esther Morales,internal
money-heist_paragraph_0000001,Episode 13 (Part 1),internal
money-heist_paragraph_0000001,Episode 2 (Part 2),internal
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000003,Salva,internal
money-heist_paragraph_0000003,Raquel,internal
money-heist_paragraph_0000004,Alberto Vicuña,internal
money-heist_paragraph_0000004,Paula,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000005,Berlin,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Nairobi,internal
money-heist_paragraph_0000005,a poor hostage,internal
money-heist_paragraph_0000005,Mónica,internal
money-heist_paragraph_0000006,Rio,internal
money-heist_paragraph_0000008,his father,internal
money-heist_paragraph_0000008,Helsinki,internal
money-heist_paragraph_0000009,Oslo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Álex Rodrigo,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Esther Morales,internal
money-heist_paragraph_0000001,Episode 1 (Part 2),internal
money-heist_paragraph_0000001,Episode 3 (Part 2),internal
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000003,Salva,internal
money-heist_paragraph_0000003,Alberto,internal
money-heist_paragraph_0000004,Pilar,internal
money-heist_paragraph_0000004,Ángel’s,internal
money-heist_paragraph_0000004,Suárez,internal
money-heist_paragraph_0000004,Raquel’s sister,internal
money-heist_paragraph_0000004,his daughter,internal
money-heist_paragraph_0000005,Berlin,internal
money-heist_paragraph_0000005,Denver,internal
money-heist_paragraph_0000005,Rio,internal
money-heist_paragraph_0000005,Tokyo,internal
money-heist_paragraph_0000005,Nairobi,internal
money-heist_paragraph_0000005,her son,internal
money-heist_paragraph_0000005,Moscow,internal
money-heist_paragraph_0000007,Helsinki,internal
money-heist_paragraph_0000007,Oslo’s,internal
money-heist_paragraph_0000007,building,internal
money-heist_paragraph_0000007,Colonel Prieto,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Alejandro Bazzano,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Esther Morales,internal
money-heist_paragraph_0000001,Episode 2 (Part 2),internal
money-heist_paragraph_0000001,Episode 4 (Part 2),internal
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,the Professor’s,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000005,Nairobi,internal
money-heist_paragraph_0000005,Berlin,internal
money-heist_paragraph_0000005,her son,internal
money-heist_paragraph_0000007,Arturo,internal
money-heist_paragraph_0000007,Mercedes,internal
money-heist_paragraph_0000007,Alison,internal
money-heist_paragraph_0000007,Helsinki,internal
money-heist_paragraph_0000008,Denver,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Javier Quintas,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Nacho Manubens,internal
money-heist_paragraph_0000001,Álex Pina,internal
money-heist_paragraph_0000001,Esther Martínez Lobato,internal
money-heist_paragraph_0000001,Javier Gómez Santander,internal
money-heist_paragraph_0000001,Pablo Roa,internal
money-heist_paragraph_0000001,Fernando Sancristóbal,internal
money-heist_paragraph_0000001,Esther Morales,internal
money-heist_paragraph_0000001,David Barrocal,internal
money-heist_paragraph_0000001,Episode 3 (Part 2),internal
money-heist_paragraph_0000001,Episode 5 (Part 2),internal
money-heist_paragraph_0000001,Part 2,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,the Professor,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Helsinki,internal
money-heist_paragraph_0000003,Oslo’s,internal
money-heist_paragraph_0000003,Raquel,internal
money-heist_paragraph_0000004,Alison,internal
