sentence_id,anchor_text,link_type
money-heist_sentence_0000002,Korea Unified Mint Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Lee Won-jong,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,Lee Won-jong,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Helsinki (Korean),internal
money-heist_sentence_0000005,Oslo (Korean),internal
money-heist_sentence_0000006,Nairobi (Korean),internal
money-heist_sentence_0000007,Tokyo (Korean),internal
money-heist_sentence_0000008,Yun Misun,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Korea Unified Mint,internal
money-heist_sentence_0000001,Park Myung-hoon,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,Park Myung-hoon,internal
money-heist_sentence_0000002,Korea Unified Mint,internal
money-heist_sentence_0000002,Yun Misun,internal
money-heist_sentence_0000005,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Cho Youngmin,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Helsinki (Korean),internal
money-heist_sentence_0000005,Oslo (Korean),internal
money-heist_sentence_0000006,Nairobi (Korean),internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Moscow (Korean),internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Tokyo (Korean),internal
money-heist_sentence_0000005,Oslo (Korean),internal
money-heist_sentence_0000006,Nairobi (Korean),internal
money-heist_sentence_0000007,Moscow (Korean),internal
money-heist_sentence_0000008,Yun Misun,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Moscow (Korean),internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Helsinki (Korean),internal
money-heist_sentence_0000005,Tokyo (Korean),internal
money-heist_sentence_0000006,Nairobi (Korean),internal
money-heist_sentence_0000007,Moscow (Korean),internal
money-heist_sentence_0000008,Yun Misun,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Denver,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000002,Denver (Korean),internal
money-heist_sentence_0000002,Tokyo (Korean),internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000002,Helsinki (Korean),internal
money-heist_sentence_0000002,Oslo (Korean),internal
money-heist_sentence_0000002,Nairobi (Korean),internal
money-heist_sentence_0000002,Moscow (Korean),internal
money-heist_sentence_0000002,Yun Misun,internal
money-heist_sentence_0000002,Netflix,internal
money-heist_sentence_0000002,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000003,Tokyo (Korean),internal
money-heist_sentence_0000004,Berlin (Korean),internal
money-heist_sentence_0000005,Helsinki (Korean),internal
money-heist_sentence_0000006,Oslo (Korean),internal
money-heist_sentence_0000007,Nairobi (Korean),internal
money-heist_sentence_0000008,Moscow (Korean),internal
money-heist_sentence_0000009,Yun Misun,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Moscow (Korean),internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Helsinki (Korean),internal
money-heist_sentence_0000005,Oslo (Korean),internal
money-heist_sentence_0000006,Nairobi (Korean),internal
money-heist_sentence_0000007,Moscow (Korean),internal
money-heist_sentence_0000008,Yun Misun,internal
money-heist_sentence_0000024,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Moscow (Korean),internal
money-heist_sentence_0000001,Yun Misun,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Berlin (Korean),internal
money-heist_sentence_0000003,Rio (Korean),internal
money-heist_sentence_0000004,Helsinki (Korean),internal
money-heist_sentence_0000005,Oslo (Korean),internal
money-heist_sentence_0000006,Tokyo (Korean),internal
money-heist_sentence_0000007,Moscow (Korean),internal
money-heist_sentence_0000008,Yun Misun,internal
money-heist_sentence_0000011,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Cho Youngmin,internal
money-heist_sentence_0000001,Denver (Korean),internal
money-heist_sentence_0000001,Tokyo (Korean),internal
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,Rio (Korean),internal
money-heist_sentence_0000001,Helsinki (Korean),internal
money-heist_sentence_0000001,Oslo (Korean),internal
money-heist_sentence_0000001,Nairobi (Korean),internal
money-heist_sentence_0000001,Moscow (Korean),internal
money-heist_sentence_0000001,Korea Unified Mint,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000002,Denver (Korean),internal
money-heist_sentence_0000003,Berlin (Korean),internal
money-heist_sentence_0000004,Rio (Korean),internal
money-heist_sentence_0000005,Helsinki (Korean),internal
money-heist_sentence_0000006,Oslo (Korean),internal
money-heist_sentence_0000007,Nairobi (Korean),internal
money-heist_sentence_0000008,Moscow (Korean),internal
money-heist_sentence_0000010,Korea Unified Mint,internal
money-heist_sentence_0000010,Cho Youngmin,internal
money-heist_sentence_0000011,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000009,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 2,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 1,internal
money-heist_sentence_0000001,Episode 3,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 2,internal
money-heist_sentence_0000001,Episode 4,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 3,internal
money-heist_sentence_0000001,Episode 5,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 4,internal
money-heist_sentence_0000001,Episode 6,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 5,internal
money-heist_sentence_0000001,Episode 7,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Berlin (Korean),internal
money-heist_sentence_0000001,The Professor (Korean),internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 6,internal
money-heist_sentence_0000001,Episode 8,internal
money-heist_sentence_0000001,Season 1,internal
money-heist_sentence_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Roi,internal
money-heist_sentence_0000002,Roi,internal
money-heist_sentence_0000002,Berlin,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Hahoe byeolsingut talnori,external
money-heist_sentence_0000002,Korea Unified Mint Heist,internal
money-heist_sentence_0000003,Hahoe Pyolshin-gut t'al nori,external
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Berlin,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Pamplona,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Rodrigo de la Serna,internal
money-heist_sentence_0000001,Jamison Jones,external
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Rodrigo de la Serna,internal
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000005,Berlin,internal
money-heist_sentence_0000005,The Professor,internal
money-heist_sentence_0000006,Bank of Spain,internal
money-heist_sentence_0000008,Rio,internal
money-heist_sentence_0000009,Tokyo,internal
money-heist_sentence_0000010,Gandía,internal
